hr,weather,temperature,relative-humidity,windspeed,year,month,dayofweek,log_total_users
12,light snow/rain,65.0,93.0,22.0,2011,January,Wednesday,6.371611847231857
1,clear,105.6,65.0,7.0,2012,August,Friday,6.198478716492308
14,cloudy,98.9,50.0,24.0,2012,May,Monday,7.9215356321335495
16,clear,95.5,30.0,31.0,2012,May,Thursday,8.507748732588238
13,clear,110.7,66.0,13.0,2012,May,Saturday,8.596743470174246
10,light snow/rain,68.4,93.0,17.0,2011,March,Thursday,6.695798917058491
15,clear,66.7,38.0,11.0,2011,January,Friday,6.721425700790643
0,clear,93.8,83.0,11.0,2012,October,Saturday,7.726212650507529
19,clear,73.5,33.0,7.0,2012,February,Thursday,8.23880116587155
23,clear,102.2,78.0,13.0,2011,June,Sunday,7.01571242048723
4,cloudy,98.9,83.0,28.0,2011,April,Thursday,4.543294782270004
1,cloudy,76.9,66.0,13.0,2011,November,Sunday,6.738152494595957
21,cloudy,87.0,33.0,19.0,2012,February,Wednesday,8.00202481821611
22,clear,76.9,71.0,0.0,2012,November,Tuesday,7.341483852363161
21,clear,105.6,70.0,17.0,2011,August,Monday,7.866722285136729
22,clear,61.6,47.0,17.0,2012,January,Wednesday,6.898714534329988
22,clear,70.1,81.0,6.0,2011,February,Monday,6.142037405587356
10,clear,71.8,52.0,11.0,2011,December,Tuesday,7.175489713624222
22,clear,98.9,88.0,9.0,2011,June,Friday,7.592366128519796
12,clear,68.4,48.0,22.0,2012,February,Thursday,7.595889917718538
13,clear,100.5,44.0,9.0,2012,September,Thursday,8.28374674710613
9,cloudy,59.9,93.0,17.0,2012,January,Saturday,6.280395838960195
11,light snow/rain,90.4,94.0,17.0,2011,October,Wednesday,7.4645098346365275
4,clear,93.8,88.0,0.0,2011,September,Tuesday,4.48863636973214
16,cloudy,87.0,41.0,7.0,2012,November,Friday,8.213923595622743
18,clear,88.7,27.0,26.0,2012,April,Thursday,8.929700114313448
23,cloudy,80.2,71.0,15.0,2012,October,Monday,6.738152494595957
6,clear,100.5,65.0,13.0,2012,July,Wednesday,7.786551806428712
0,clear,59.9,80.0,20.0,2012,January,Sunday,6.51025834052315
12,cloudy,109.0,66.0,6.0,2012,July,Saturday,8.595264726836392
22,clear,83.6,21.0,9.0,2012,March,Saturday,7.396948602621014
2,clear,81.9,54.0,0.0,2011,April,Thursday,4.543294782270004
19,cloudy,98.9,73.0,22.0,2012,May,Saturday,8.379768515504566
19,clear,71.8,61.0,7.0,2011,January,Monday,7.260522598089852
16,clear,115.8,17.0,0.0,2011,July,Friday,8.525756422076725
14,clear,109.0,55.00000000000001,19.0,2011,September,Saturday,8.265135629937385
23,cloudy,68.4,38.0,19.0,2011,March,Friday,6.131226489483141
9,clear,78.5,76.0,0.0,2011,December,Saturday,6.9650803456014065
6,clear,66.7,70.0,7.0,2011,April,Wednesday,6.556778356158042
23,light snow/rain,102.2,78.0,11.0,2012,August,Saturday,7.533693709848633
5,light snow/rain,97.2,88.0,9.0,2012,June,Tuesday,5.8998973535824915
0,clear,80.2,62.0,13.0,2011,October,Saturday,7.052721049232323
12,clear,120.8,56.00000000000001,22.0,2011,July,Thursday,7.369600720526409
5,clear,54.9,54.0,6.0,2011,January,Friday,4.6443908991413725
23,clear,71.8,52.0,31.0,2011,January,Wednesday,5.8664680569332965
11,cloudy,76.9,81.0,0.0,2011,April,Saturday,7.337587743538596
12,cloudy,112.4,52.0,0.0,2011,July,Monday,8.386172928977834
20,clear,85.3,41.0,6.0,2012,November,Friday,7.374001859350161
6,cloudy,85.3,72.0,15.0,2011,September,Saturday,5.564520407322694
16,cloudy,87.0,59.0,20.0,2011,March,Saturday,7.701652362642226
2,clear,75.2,53.0,13.0,2012,October,Saturday,6.727431724850855
15,clear,75.2,46.0,17.0,2012,November,Tuesday,8.09132127353041
12,cloudy,95.5,83.0,15.0,2012,May,Wednesday,7.9966538754626075
20,clear,87.0,59.0,22.0,2011,February,Thursday,7.470224135899966
20,clear,112.4,43.0,9.0,2012,July,Monday,8.498418036089904
18,cloudy,97.2,43.0,13.0,2012,March,Monday,9.07383312732152
11,clear,117.5,41.0,13.0,2011,June,Wednesday,7.363913501405819
2,clear,83.6,57.99999999999999,9.0,2011,May,Tuesday,4.07753744390572
0,clear,109.0,51.0,15.0,2011,August,Wednesday,5.908082938168931
18,clear,105.6,34.0,17.0,2012,June,Sunday,8.617400451833262
4,clear,93.8,83.0,6.0,2011,September,Thursday,4.553876891600541
1,cloudy,90.4,77.0,22.0,2012,June,Tuesday,5.5134287461649825
5,clear,78.5,87.0,9.0,2011,October,Tuesday,5.730099782973574
2,clear,88.7,100.0,6.0,2011,May,Monday,4.997212273764115
4,clear,107.3,70.0,9.0,2011,July,Tuesday,4.1588830833596715
3,clear,102.2,69.0,15.0,2012,July,Sunday,6.413458957167357
12,clear,92.1,39.0,31.0,2012,October,Friday,8.428361977709622
4,light snow/rain,90.4,88.0,24.0,2011,November,Wednesday,4.1588830833596715
19,cloudy,73.5,39.0,17.0,2011,January,Saturday,6.779921907472252
16,clear,76.9,46.0,28.0,2012,February,Tuesday,8.0774471493312
23,clear,95.5,78.0,15.0,2012,October,Friday,7.643482907077201
19,cloudy,109.0,57.99999999999999,31.0,2011,June,Tuesday,8.196987927258897
7,clear,100.5,78.0,7.0,2012,June,Monday,8.76201995356159
12,clear,71.8,75.0,20.0,2011,December,Sunday,6.569481420414296
17,light snow/rain,83.6,77.0,15.0,2011,April,Tuesday,8.191463051326927
23,clear,107.3,66.0,0.0,2011,July,Thursday,7.310550158534422
17,clear,114.1,33.0,26.0,2012,April,Monday,9.058819564334941
13,clear,80.2,62.0,22.0,2012,November,Sunday,8.544419177669829
23,clear,88.7,59.0,0.0,2012,April,Tuesday,6.851184927493743
11,cloudy,117.5,53.0,22.0,2012,July,Tuesday,7.759187438507795
16,clear,93.8,30.0,28.0,2012,April,Monday,8.433811582477187
21,clear,98.9,46.0,7.0,2011,March,Friday,7.198931240688173
13,clear,109.0,28.000000000000004,19.0,2011,June,Wednesday,7.69484807238461
22,clear,102.2,89.0,9.0,2011,May,Sunday,7.471932078245122
8,clear,66.7,65.0,15.0,2012,February,Friday,8.641002477142523
21,light snow/rain,75.2,87.0,15.0,2012,January,Wednesday,5.937536205082426
6,clear,68.4,60.0,17.0,2011,November,Saturday,5.659482215759621
6,clear,65.0,44.0,6.0,2011,November,Friday,6.818924065275521
15,cloudy,98.9,61.0,7.0,2012,October,Friday,8.511376306094673
2,clear,95.5,88.0,0.0,2012,May,Saturday,6.721425700790643
21,clear,109.0,57.99999999999999,11.0,2011,July,Saturday,7.8628820346414905
6,clear,56.6,54.0,9.0,2011,January,Thursday,5.8998973535824915
1,clear,73.5,66.0,11.0,2012,November,Friday,5.655991810819852
15,cloudy,75.2,36.0,17.0,2011,March,Friday,7.1891677384203225
16,clear,93.8,60.0,13.0,2011,November,Monday,8.097730573664219
1,clear,98.9,83.0,0.0,2012,August,Thursday,5.572154032177765
22,clear,98.9,83.0,11.0,2011,September,Monday,7.527255919373784
13,clear,117.5,36.0,26.0,2012,August,Friday,8.299783171949787
7,clear,105.6,61.0,7.0,2012,June,Friday,8.481773246184977
7,cloudy,105.6,84.0,24.0,2011,August,Saturday,5.869296913133774
16,clear,97.2,26.0,7.0,2011,April,Thursday,7.755338812846501
15,clear,117.5,39.0,19.0,2011,July,Sunday,8.254268770090183
22,cloudy,73.5,61.0,6.0,2011,December,Saturday,7.226209010100671
16,clear,63.3,34.0,31.0,2012,February,Sunday,7.619233416226805
19,light snow/rain,102.2,83.0,17.0,2011,September,Wednesday,8.4096079807363
18,clear,90.4,39.0,15.0,2012,October,Saturday,8.6628507638386
0,clear,85.3,94.0,0.0,2011,October,Thursday,5.7899601708972535
23,clear,83.6,44.0,20.0,2012,April,Monday,6.723832440821209
21,cloudy,109.0,62.0,7.0,2011,July,Monday,8.470939806898775
17,clear,124.2,35.0,20.0,2012,July,Wednesday,8.392989587956931
0,clear,87.0,39.0,19.0,2012,April,Monday,6.061456918928017
5,clear,102.2,78.0,15.0,2012,May,Tuesday,6.040254711277414
0,clear,73.5,87.0,0.0,2011,November,Wednesday,5.501258210544727
1,clear,78.5,76.0,0.0,2012,October,Wednesday,5.288267030694535
8,clear,90.4,59.0,15.0,2012,September,Wednesday,9.22276289197474
20,clear,88.7,72.0,9.0,2012,October,Wednesday,8.52912176228151
14,clear,117.5,36.0,9.0,2011,July,Saturday,8.270269111436624
13,cloudy,88.7,55.00000000000001,24.0,2011,December,Thursday,7.6255950721324535
16,clear,85.3,55.00000000000001,19.0,2012,February,Thursday,7.96102146588337
22,cloudy,76.9,87.0,0.0,2012,March,Friday,6.839476438228843
5,light snow/rain,90.4,100.0,7.0,2011,May,Sunday,5.0689042022202315
14,clear,122.5,24.0,11.0,2011,July,Sunday,8.149312843635345
13,clear,107.3,74.0,17.0,2011,August,Sunday,8.302513718514158
6,cloudy,76.9,93.0,6.0,2011,April,Sunday,4.04305126783455
9,clear,105.6,42.0,15.0,2011,June,Thursday,8.065265208897733
9,clear,76.9,46.0,26.0,2011,December,Friday,8.044305406990638
13,cloudy,102.2,41.0,6.0,2012,March,Thursday,8.065265208897733
2,cloudy,61.6,43.0,17.0,2011,January,Monday,4.68213122712422
2,clear,83.6,88.0,13.0,2012,April,Friday,5.53338948872752
13,light snow/rain,83.6,94.0,20.0,2011,December,Wednesday,6.595780513961311
22,clear,93.8,49.0,28.0,2011,October,Sunday,7.269616749608169
8,cloudy,65.0,51.0,13.0,2012,November,Sunday,6.073044534100405
14,cloudy,114.1,63.0,24.0,2011,July,Friday,7.819636302367592
0,clear,76.9,62.0,13.0,2011,April,Friday,6.025865973825314
5,cloudy,105.6,84.0,20.0,2011,August,Saturday,4.983606621708336
6,clear,107.3,70.0,20.0,2011,July,Saturday,5.627621113690637
6,clear,63.3,75.0,19.0,2012,February,Thursday,6.88653164253051
7,clear,65.0,87.0,6.0,2011,December,Friday,7.872836175025724
22,cloudy,65.0,100.0,26.0,2011,March,Sunday,4.882801922586371
19,clear,80.2,35.0,19.0,2011,February,Sunday,6.587550014824796
1,cloudy,97.2,88.0,9.0,2011,August,Monday,4.77912349311153
18,light snow/rain,73.5,93.0,15.0,2011,April,Friday,6.46302945692067
15,clear,100.5,50.0,19.0,2011,September,Friday,7.962067308753666
20,clear,80.2,76.0,0.0,2011,November,Tuesday,7.7336835707759
13,cloudy,97.2,46.0,11.0,2012,June,Tuesday,8.031710375322042
15,clear,90.4,29.0,19.0,2011,November,Saturday,8.301521654940728
19,clear,73.5,56.99999999999999,28.0,2011,January,Wednesday,7.266827347520591
3,cloudy,78.5,94.0,7.0,2012,December,Monday,3.9512437185814275
14,clear,120.8,37.0,11.0,2012,June,Thursday,7.660585461703256
17,clear,76.9,53.0,15.0,2011,December,Friday,7.471363088187097
8,light snow/rain,59.9,93.0,0.0,2011,February,Tuesday,7.459914766241105
15,clear,122.5,25.0,19.0,2011,August,Tuesday,7.545389749611823
13,clear,93.8,37.0,17.0,2012,October,Sunday,8.80612448326845
12,cloudy,71.8,70.0,6.0,2012,February,Saturday,8.20631072579402
20,cloudy,95.5,88.0,6.0,2012,September,Saturday,7.764720544771477
17,clear,105.6,70.0,9.0,2011,September,Monday,8.860782895806315
23,clear,100.5,65.0,6.0,2012,August,Saturday,7.900636613018005
9,cloudy,97.2,88.0,28.0,2011,April,Wednesday,7.71289096149013
1,clear,88.7,72.0,15.0,2011,December,Friday,5.961005339623274
0,clear,68.4,56.00000000000001,13.0,2011,November,Saturday,6.493753839851686
11,clear,76.9,53.0,19.0,2012,February,Wednesday,7.44600149832412
23,clear,81.9,38.0,6.0,2012,April,Tuesday,6.833031732786201
8,clear,102.2,74.0,13.0,2011,June,Monday,8.637107288081575
16,clear,115.8,46.0,13.0,2012,August,Thursday,8.488382109562117
9,clear,100.5,69.0,0.0,2011,September,Monday,7.67693714581808
18,clear,105.6,65.0,0.0,2012,October,Wednesday,9.230731061623917
3,clear,98.9,78.0,0.0,2011,August,Saturday,6.419994928147142
16,clear,76.9,23.0,0.0,2012,March,Saturday,8.384804003370492
11,clear,105.6,54.0,9.0,2011,July,Friday,7.73718007783463
13,cloudy,68.4,41.0,11.0,2012,November,Sunday,7.746732907753622
10,cloudy,71.8,81.0,9.0,2012,January,Thursday,7.176254532017144
5,cloudy,58.2,63.0,9.0,2011,February,Friday,4.499809670330265
1,cloudy,97.2,88.0,11.0,2012,July,Sunday,7.31455283232408
13,clear,97.2,31.0,20.0,2012,September,Monday,8.238008249218403
17,light snow/rain,81.9,94.0,7.0,2012,February,Friday,8.085794701281568
3,cloudy,90.4,100.0,0.0,2011,May,Sunday,5.849324779946859
18,clear,117.5,56.00000000000001,15.0,2011,July,Thursday,8.690474003558043
18,cloudy,92.1,64.0,13.0,2011,November,Sunday,7.4673710669175595
20,clear,75.2,61.0,7.0,2012,November,Thursday,8.1786387885907
1,clear,100.5,53.0,15.0,2012,June,Friday,6.104793232414985
23,light snow/rain,95.5,78.0,6.0,2011,September,Sunday,6.234410725718371
22,clear,90.4,72.0,0.0,2011,October,Wednesday,7.537962659768208
5,clear,112.4,66.0,6.0,2011,July,Sunday,4.248495242049359
2,clear,90.4,77.0,9.0,2012,April,Saturday,6.885509670034818
19,clear,107.3,48.0,7.0,2011,August,Sunday,8.339500903005945
5,clear,107.3,62.0,0.0,2012,July,Thursday,5.8998973535824915
12,clear,114.1,43.0,7.0,2011,July,Tuesday,7.688913336864796
21,light snow/rain,83.6,100.0,13.0,2012,March,Saturday,7.136483208590247
14,clear,71.8,49.0,19.0,2011,December,Sunday,7.914252278742441
15,cloudy,100.5,33.0,6.0,2011,May,Tuesday,7.685243607975833
8,clear,107.3,62.0,9.0,2011,July,Tuesday,8.588024372176829
22,cloudy,59.9,69.0,0.0,2011,January,Friday,6.118097198041348
18,clear,110.7,62.0,20.0,2012,September,Friday,9.181838011503471
14,clear,78.5,50.0,26.0,2012,January,Saturday,8.286269452783065
5,clear,65.0,80.0,6.0,2011,December,Friday,5.707110264748875
21,clear,100.5,78.0,19.0,2011,August,Thursday,7.7226775164680035
11,cloudy,90.4,94.0,0.0,2012,March,Thursday,7.8343923029104365
23,clear,81.9,82.0,7.0,2012,December,Monday,7.149131598557407
4,clear,58.2,69.0,7.0,2012,December,Monday,3.7376696182833684
20,clear,115.8,43.0,13.0,2011,July,Tuesday,8.205491613120236
14,light snow/rain,102.2,65.0,17.0,2012,August,Saturday,8.58839695042257
11,clear,110.7,29.0,0.0,2011,August,Friday,7.459914766241105
23,clear,97.2,94.0,7.0,2011,September,Wednesday,7.04141166379481
5,clear,102.2,78.0,0.0,2011,June,Tuesday,5.598421958998375
4,clear,81.9,77.0,28.0,2012,March,Saturday,4.330733340286331
9,clear,65.0,80.0,0.0,2012,January,Saturday,7.589841512182657
6,light snow/rain,100.5,89.0,20.0,2012,August,Friday,6.309918278226516
0,cloudy,103.9,89.0,6.0,2011,August,Thursday,5.3230099791384085
3,clear,103.9,69.0,17.0,2012,June,Monday,4.02535169073515
0,cloudy,97.2,64.0,7.0,2012,October,Thursday,6.776506992372183
19,clear,107.3,70.0,11.0,2012,July,Sunday,8.649098262296176
21,clear,100.5,73.0,6.0,2011,September,Monday,7.767263996757308
16,cloudy,100.5,27.0,24.0,2012,April,Saturday,8.708474489581665
6,clear,105.6,79.0,0.0,2012,July,Friday,7.462789157412448
7,cloudy,97.2,78.0,9.0,2012,June,Tuesday,8.720460512725655
6,clear,71.8,87.0,0.0,2011,November,Tuesday,7.143617602704121
22,clear,114.1,49.0,15.0,2011,July,Friday,7.590852123688581
15,clear,83.6,72.0,9.0,2012,January,Thursday,7.720017940432244
8,cloudy,97.2,83.0,9.0,2012,May,Wednesday,8.976767625171433
7,clear,92.1,73.0,26.0,2012,May,Thursday,8.700680734850161
23,cloudy,65.0,100.0,28.0,2011,March,Sunday,4.77912349311153
19,clear,100.5,73.0,28.0,2011,April,Tuesday,8.298290634359283
18,clear,75.2,23.0,24.0,2012,January,Sunday,7.641564441260972
11,cloudy,76.9,34.0,24.0,2012,March,Friday,7.752335163302292
12,clear,85.3,38.0,26.0,2011,March,Sunday,7.637716432664798
11,cloudy,93.8,83.0,15.0,2012,May,Monday,6.855408798609928
1,light snow/rain,53.2,79.0,31.0,2012,February,Sunday,5.730099782973574
1,cloudy,95.5,94.0,6.0,2011,September,Saturday,6.828712071641684
18,cloudy,71.8,45.0,17.0,2011,January,Saturday,6.912742820493176
21,clear,76.9,71.0,0.0,2012,January,Tuesday,7.665284718471351
9,cloudy,66.7,48.0,15.0,2012,November,Sunday,7.0630481633881725
4,cloudy,102.2,89.0,0.0,2012,September,Tuesday,4.653960350157523
11,clear,98.9,43.0,6.0,2012,June,Wednesday,7.842671474979457
17,clear,97.2,28.000000000000004,0.0,2011,April,Thursday,8.464846711044029
8,light snow/rain,92.1,88.0,15.0,2012,May,Monday,7.613818684808629
9,cloudy,63.3,64.0,9.0,2011,December,Thursday,7.6577552711348655
16,clear,90.4,27.0,24.0,2011,April,Thursday,8.138564737261632
22,cloudy,92.1,88.0,19.0,2011,May,Tuesday,7.0967213784947605
23,clear,76.9,62.0,15.0,2011,May,Wednesday,6.548219102762372
18,clear,63.3,40.0,15.0,2011,January,Monday,7.605392364814935
0,clear,85.3,63.0,26.0,2012,October,Tuesday,6.403574197934815
7,clear,81.9,88.0,0.0,2011,November,Monday,8.175547596021026
17,cloudy,88.7,72.0,31.0,2011,October,Thursday,8.293549515060345
3,clear,70.1,75.0,0.0,2011,December,Sunday,6.20050917404269
15,clear,114.1,43.0,9.0,2012,July,Sunday,8.58260632996447
2,cloudy,105.6,74.0,11.0,2011,July,Friday,5.4116460518550396
4,clear,80.2,82.0,0.0,2011,October,Monday,4.204692619390966
21,cloudy,90.4,59.0,13.0,2012,April,Monday,7.906178840394815
11,clear,87.0,77.0,9.0,2012,December,Monday,7.909856667269403
1,cloudy,98.9,100.0,11.0,2011,September,Friday,4.709530201312334
8,cloudy,70.1,87.0,6.0,2011,November,Sunday,6.963189985870238
9,clear,75.2,87.0,0.0,2011,November,Wednesday,7.964503363551548
2,clear,93.8,73.0,0.0,2011,August,Wednesday,4.23410650459726
16,clear,109.0,70.0,0.0,2012,September,Sunday,8.484049972822984
21,clear,61.6,51.0,11.0,2011,January,Sunday,5.786897381366708
11,clear,71.8,36.0,9.0,2011,November,Friday,7.44600149832412
20,clear,80.2,57.99999999999999,7.0,2011,March,Saturday,6.889591308354466
7,clear,92.1,73.0,11.0,2012,September,Sunday,6.675823221634848
23,clear,88.7,68.0,6.0,2011,May,Monday,6.536691597591305
7,cloudy,71.8,65.0,13.0,2012,February,Wednesday,8.330863613224745
9,cloudy,102.2,83.0,11.0,2012,July,Monday,8.411165786770708
16,clear,115.8,56.00000000000001,20.0,2011,June,Friday,8.139440521874608
10,clear,81.9,28.000000000000004,17.0,2012,April,Saturday,8.18757739559151
5,clear,65.0,60.0,7.0,2012,January,Friday,5.53338948872752
10,clear,103.9,79.0,11.0,2012,May,Friday,7.8636512654486515
2,cloudy,98.9,69.0,6.0,2012,August,Sunday,7.284820912568604
14,clear,114.1,55.00000000000001,7.0,2012,July,Saturday,8.795733605950735
17,clear,103.9,41.0,0.0,2012,October,Tuesday,9.375006993531416
5,clear,73.5,66.0,6.0,2011,February,Thursday,5.003946305945459
8,clear,58.2,50.0,13.0,2011,January,Thursday,7.862497197230545
22,clear,73.5,53.0,13.0,2011,December,Friday,7.157735484249907
5,cloudy,63.3,59.0,6.0,2012,January,Thursday,5.823045895483019
2,cloudy,61.6,55.00000000000001,0.0,2011,January,Saturday,5.241747015059643
11,clear,98.9,61.0,13.0,2011,September,Thursday,7.515344571180436
10,clear,68.4,35.0,19.0,2012,January,Monday,7.170888478512505
8,cloudy,95.5,88.0,22.0,2011,April,Wednesday,8.628197749459149
13,clear,120.8,42.0,20.0,2012,August,Saturday,8.644002038279933
12,cloudy,63.3,37.0,17.0,2011,January,Friday,6.566672429803241
13,clear,73.5,39.0,0.0,2011,March,Tuesday,6.843749949006225
12,light snow/rain,70.1,87.0,26.0,2012,November,Tuesday,6.85751406254539
3,clear,102.2,78.0,13.0,2011,July,Monday,4.356708826689592
4,clear,97.2,88.0,0.0,2011,September,Wednesday,3.7376696182833684
8,clear,58.2,63.0,9.0,2011,January,Saturday,5.697093486505405
18,clear,100.5,56.99999999999999,17.0,2012,March,Monday,9.17926241640532
7,cloudy,76.9,100.0,6.0,2012,December,Saturday,6.18826412308259
10,clear,105.6,45.0,7.0,2011,August,Wednesday,7.3777589082278725
17,cloudy,80.2,62.0,15.0,2012,March,Friday,8.89795568688403
21,clear,90.4,83.0,15.0,2012,April,Thursday,8.03268487596762
15,clear,87.0,41.0,17.0,2012,November,Friday,8.392536586816682
2,clear,98.9,73.0,9.0,2012,August,Wednesday,4.204692619390966
20,cloudy,80.2,82.0,9.0,2012,January,Thursday,7.96102146588337
22,clear,66.7,62.0,7.0,2011,March,Tuesday,6.386879319362645
21,clear,75.2,49.0,13.0,2012,November,Friday,7.690286020676768
13,clear,90.4,27.0,19.0,2012,April,Friday,8.289288323000317
3,clear,90.4,83.0,0.0,2012,September,Thursday,4.882801922586371
16,clear,90.4,48.0,13.0,2011,November,Thursday,8.092851027538384
19,clear,115.8,52.0,24.0,2012,August,Saturday,8.380685946761574
6,clear,81.9,57.99999999999999,19.0,2011,April,Monday,6.361302477572996
20,cloudy,90.4,72.0,26.0,2012,October,Monday,8.074960359115858
3,light snow/rain,97.2,88.0,17.0,2012,July,Saturday,5.662960480135946
1,clear,100.5,73.0,9.0,2012,June,Sunday,7.177782416195197
5,clear,73.5,81.0,9.0,2011,November,Thursday,5.87493073085203
4,clear,102.2,74.0,13.0,2012,July,Thursday,4.02535169073515
5,clear,88.7,72.0,7.0,2012,May,Sunday,4.584967478670572
15,clear,119.2,28.000000000000004,15.0,2012,June,Sunday,8.54772239645106
19,clear,107.3,74.0,17.0,2011,May,Sunday,7.9672801789422
9,cloudy,59.9,74.0,15.0,2012,January,Sunday,6.647688373563329
0,clear,68.4,65.0,6.0,2011,March,Wednesday,4.770684624465665
5,clear,56.6,50.0,7.0,2011,February,Wednesday,4.61512051684126
21,clear,73.5,66.0,6.0,2012,January,Tuesday,7.288244401020124
3,clear,98.9,73.0,6.0,2012,August,Sunday,6.326149473155099
10,clear,92.1,45.0,17.0,2011,October,Sunday,8.239329427901795
9,cloudy,78.5,87.0,6.0,2011,December,Thursday,7.974532844130228
10,clear,78.5,54.0,13.0,2011,February,Thursday,6.943122422819428
10,light snow/rain,63.3,100.0,9.0,2011,February,Saturday,6.045005314036012
23,clear,103.9,61.0,11.0,2012,June,Saturday,7.855544677915663
16,clear,98.9,29.0,26.0,2011,October,Saturday,8.452334619067742
23,clear,85.3,41.0,20.0,2011,April,Wednesday,6.111467339502679
4,light snow/rain,66.7,87.0,15.0,2012,February,Saturday,3.8918202981106265
9,cloudy,68.4,93.0,17.0,2012,December,Saturday,7.742402021815782
21,clear,83.6,82.0,13.0,2012,December,Monday,7.934513463882263
22,cloudy,92.1,94.0,22.0,2011,September,Tuesday,6.968850378341948
9,clear,59.9,43.0,26.0,2011,January,Monday,7.003065458786462
